<div class="word_wrap"><h2 class="word">divulge</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v. to make known (something private or secret)</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 泄露</div></div><div class="opp"><div class="icon_opp">反</div><div class="content_opp"> keep secret</div></div></div>
<div class="word_wrap"><h2 class="word">shoulder</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> v. to assume the burden or responsibility of</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 承担</div></div></div>
<div class="word_wrap"><h2 class="word">recipe</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a formula or procedure for doing or attaining something</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 秘诀，方法</div></div></div>
<div class="word_wrap"><h2 class="word">factotum</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a person whose job involves doing many different types of work</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 杂工</div></div></div>
<div class="word_wrap"><h2 class="word">disputant</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a person who is involved in a dispute and especially in a legal dispute</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 争论者</div></div></div>
<div class="word_wrap"><h2 class="word">novice</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a person who has just started learning or doing something</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 新手</div></div></div>
<div class="word_wrap"><h2 class="word">tyro</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a person who has just started learning or doing something : a beginner or novice</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 新手</div></div><div class="cho"><div class="icon_cho">选</div><div class="content_cho"> neophyte</div></div><div class="opp"><div class="icon_opp">反</div><div class="content_opp"> expert</div></div></div>
<div class="word_wrap"><h2 class="word">neophyte</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a person who has just started learning or doing something</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 新手</div></div><div class="cho"><div class="icon_cho">选</div><div class="content_cho"> tyro, novice</div></div></div>
<div class="word_wrap"><h2 class="word">maverick</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a person who refuses to follow the customs or rules of group</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 标新立异之人</div></div><div class="cho"><div class="icon_cho">选</div><div class="content_cho"> nonconformist</div></div></div>
<div class="word_wrap"><h2 class="word">martinet</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a person who is very strict and demands obedience from others</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 要求严格纪律的人</div></div></div>
<div class="word_wrap"><h2 class="word">sophist</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. philosopher</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 哲学家</div></div><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a captious or fallacious reasoner</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 诡辩家</div></div></div>
<div class="word_wrap"><h2 class="word">quibbler</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. to argue or complain about small, unimportant things</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 吹毛求疵的人</div></div></div>
<div class="word_wrap"><h2 class="word">pedant</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a person who annoys other people by correcting small errors and giving too much attention to minor details</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 卖弄学问的人</div></div></div>
<div class="word_wrap"><h2 class="word">naysayer</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a person who says something will not work or is not possible : a person who denies, refuses, or opposes something</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 否定者，怀疑者</div></div></div>
<div class="word_wrap"><h2 class="word">acolyte</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. someone who follows and admires a leader</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 助手</div></div><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. someone who helps the person who leads a church service</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 侍僧</div></div></div>
<div class="word_wrap"><h2 class="word">associate</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a person who you work with or spend time with</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 同事，伙伴</div></div></div>
<div class="word_wrap"><h2 class="word">canary</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a small usually yellow or green tropical bird that is often kept in a cage</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 金丝雀</div></div></div>
<div class="word_wrap"><h2 class="word">braggart</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a person who brags a lot</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 吹牛者</div></div></div>
<div class="word_wrap"><h2 class="word">dictator</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a person who rules a country with total authority and often in a cruel or brutal way</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 独裁者</div></div><div class="derive"><div class="icon_derive">派</div><div class="content_derive"> dictatorial adj. 专制的，独裁的</div></div></div>
<div class="word_wrap"><h2 class="word">tyrant</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a ruler who has complete power over a country and who is cruel and unfair</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 暴君</div></div></div>
<div class="word_wrap"><h2 class="word">denizen</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a person, animal, or plant that lives in or often is found in a particular place or region</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 居民</div></div></div>
<div class="word_wrap"><h2 class="word">bishop</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. an official in some Christian religions who is ranked higher than a priest and who is usually in charge of church matters in a specific geographical area</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 主教</div></div></div>
<div class="word_wrap"><h2 class="word">clergy</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. people (such as priests) who are the leaders of a religion and who perform religious services</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 神职人员，牧师</div></div></div>
<div class="word_wrap"><h2 class="word">prophet</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a member of some religions (such as Christianity, Judaism, and Islam) who delivers messages that are believed to have come from God</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 先知，预言者</div></div></div>
<div class="word_wrap"><h2 class="word">virtuoso</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. one skilled in or having a taste for the fine arts</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 艺术品鉴赏家</div></div></div>
<div class="word_wrap"><h2 class="word">progeny</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a person who comes from a particular parent or family : the child or descendant of someone</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 子孙，后裔</div></div></div>
<div class="word_wrap"><h2 class="word">hardliner</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. someone who advocates or involves a rigidly uncompromising course of action</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 强硬分子</div></div></div>
<div class="word_wrap"><h2 class="word">dilettante</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a person having a superficial interest in an art or a branch of knowledge</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 半吊子，业余的人，一知半解的人</div></div></div>
<div class="word_wrap"><h2 class="word">spearhead</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a person, thing, or group that organizes or leads something (such as a movement or attack)</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 先锋部队</div></div></div>
<div class="word_wrap"><h2 class="word">vanguard</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. the group of people who are the leaders of an action or movement in society, politics, art, etc.</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 先锋</div></div></div>
<div class="word_wrap"><h2 class="word">philistine</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a person who is guided by materialism and is usually disdainful of intellectual or artistic values</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 庸俗的人</div></div><div class="opp"><div class="icon_opp">反</div><div class="content_opp"> aesthete</div></div></div>
<div class="word_wrap"><h2 class="word">polymath</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. someone who knows a lot about many different things</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 博学的人</div></div><div class="cho"><div class="icon_cho">选</div><div class="content_cho"> encyclopedic</div></div></div>
<div class="word_wrap"><h2 class="word">prodigy</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a young person who is unusually talented in some way</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 神童</div></div></div>
<div class="word_wrap"><h2 class="word">spendthrift</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a person who spends money in a careless or wasteful way</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 挥霍的人</div></div></div>
<div class="word_wrap"><h2 class="word">monger</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. broker, dealer —usually used in combination</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 商人，贩子</div></div></div>
<div class="word_wrap"><h2 class="word">culprit</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a person who has committed a crime or done something wrong</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 罪犯，罪魁祸首</div></div></div>
<div class="word_wrap"><h2 class="word">curator</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a person who is in charge of the things in a museum, zoo, etc.</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 管理者</div></div></div>
<div class="word_wrap"><h2 class="word">orator</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a person who makes speeches and is very good at making them</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 演讲者</div></div></div>
<div class="word_wrap"><h2 class="word">fledgling</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. someone or something that is getting started in a new activity</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 无经验的人</div></div><div class="opp"><div class="icon_opp">反</div><div class="content_opp"> experienced</div></div></div>
<div class="word_wrap"><h2 class="word">cynic</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a person who has negative opinions about other people and about the things people do; especially : a person who believes that people are selfish and are only interested in helping themselves</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 认为人性自私的人</div></div></div>
<div class="word_wrap"><h2 class="word">quixote</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a quixotic person</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 爱空想的人</div></div></div>
<div class="word_wrap"><h2 class="word">expansionist</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. someone who holds the belief that a country should grow larger</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 扩张主义者</div></div></div>
<div class="word_wrap"><h2 class="word">electorate</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. the people who can vote in an election</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 选举人</div></div></div>
<div class="word_wrap"><h2 class="word">preservationist</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. someone who works to preserve something (such as a building or an area of land)</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 保护主义者</div></div></div>
<div class="word_wrap"><h2 class="word">zealot</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a person who has very strong feelings about something (such as religion or politics) and who wants other people to have those feelings : a zealous person</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 狂热者</div></div></div>
<div class="word_wrap"><h2 class="word">extremist</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. someone who believes in and supports for ideas that are very far from what most people consider correct or reasonable</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 极端主义者</div></div><div class="cho"><div class="icon_cho">选</div><div class="content_cho"> zealot</div></div></div>
<div class="word_wrap"><h2 class="word">revisionist</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. someone who supports ideas and beliefs that differ from and try to change accepted ideas and beliefs especially in a way that is seen as wrong or dishonest</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 修正主义者</div></div></div>
<div class="word_wrap"><h2 class="word">mogul</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a great personage : magnate</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 有权势的人</div></div></div>
<div class="word_wrap"><h2 class="word">guru</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a teacher or guide that you trust</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 领袖</div></div><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a person who has a lot of experience in or knowledge about a particular subject</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 专家</div></div></div>
<div class="word_wrap"><h2 class="word">tycoon</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a very wealthy and powerful business person</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 企业界大亨，巨头</div></div></div>
<div class="word_wrap"><h2 class="word">bellwether</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. someone or something that leads others or shows what will happen in the future</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 领导者</div></div></div>
<div class="word_wrap"><h2 class="word">stickler</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a person who believes that something is very important and should be done or followed all the time</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 坚持…的人</div></div></div>
<div class="word_wrap"><h2 class="word">diehard</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> adj. strongly or fanatically determined or devoted</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 顽固的</div></div></div>
<div class="word_wrap"><h2 class="word">nonentity</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a person who is not famous or important</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 无足轻重的人</div></div></div>
<div class="word_wrap"><h2 class="word">imposter</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a person who deceives others by pretending to be someone else</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 冒名顶替的人</div></div></div>
<div class="word_wrap"><h2 class="word">mastermind</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a person who plans and organizes something</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 策划者</div></div></div>
<div class="word_wrap"><h2 class="word">iconoclast</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a person who criticizes or opposes beliefs and practices that are widely accepted</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 提倡打破旧习的人</div></div><div class="derive"><div class="icon_derive">派</div><div class="content_derive"> iconoclastic adj. 反传统的，反崇拜的</div></div></div>
<div class="word_wrap"><h2 class="word">soothsayer</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a person who predicts the future by magical, intuitive, or more rational means</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 预言家</div></div></div>
<div class="word_wrap"><h2 class="word">connoisseur</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a person who knows a lot about something (such as art, wine, food, etc.) : an expert in a particular subject</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 鉴赏家，内行</div></div><div class="derive"><div class="icon_derive">派</div><div class="content_derive"> connoisseurship n. 鉴赏力</div></div></div>
<div class="word_wrap"><h2 class="word">boor</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a rude and rough person</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 粗人</div></div></div>
<div class="word_wrap"><h2 class="word">playwright</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a person who writes plays</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 剧作家</div></div></div>
<div class="word_wrap"><h2 class="word">despot</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a ruler who has total power and who often uses that power in cruel and unfair ways</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 独裁者</div></div></div>
<div class="word_wrap"><h2 class="word">apologist</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. one who speaks or writes in defense of someone or something</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 辩护人</div></div></div>
<div class="word_wrap"><h2 class="word">wastrel</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a person who wastes time, money, etc.</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 浪费的人</div></div></div>
<div class="word_wrap"><h2 class="word">autocrat</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a person who rules with total power</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 独裁者</div></div></div>
<div class="word_wrap"><h2 class="word">oddball</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. the use of tricks especially to hide, avoid, or get something</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 古怪的人</div></div></div>
<div class="word_wrap"><h2 class="word">bore</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. one that causes boredom</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 无聊的人</div></div></div>
<div class="word_wrap"><h2 class="word">layperson</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a member of the laity</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 外行</div></div><div class="cho"><div class="icon_cho">选</div><div class="content_cho"> nonspecialist</div></div></div>
<div class="word_wrap"><h2 class="word">has-been</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a person who is no longer popular or successful</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 过时的人</div></div></div>
<div class="word_wrap"><h2 class="word">progenitor</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. precursor, originator</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 先驱</div></div></div>
<div class="word_wrap"><h2 class="word">benefactor</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. someone who helps another person, group, etc., by giving money</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 慈善家</div></div></div>
<div class="word_wrap"><h2 class="word">cronyism</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. the unfair practice by a powerful person (such as a politician) of giving jobs and other favors to friends</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 任用亲信</div></div></div>
<div class="word_wrap"><h2 class="word">nepotism</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. the unfair practice by a powerful person of giving jobs and other favors to relatives</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 任人唯亲</div></div><div class="cho"><div class="icon_cho">选</div><div class="content_cho"> cronyism</div></div><div class="derive"><div class="icon_derive">派</div><div class="content_derive"> nepotistic adj. 任人唯亲的</div></div></div>
<div class="word_wrap"><h2 class="word">totalitarianism</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. centralized control by an autocratic authority</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 极权主义</div></div></div>
<div class="word_wrap"><h2 class="word">utilitarianism</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. the belief that a morally good action is one that helps the greatest number of people</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 功利主义</div></div></div>
<div class="word_wrap"><h2 class="word">cynicism</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. cynical beliefs : beliefs that people are generally selfish and dishonest</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 认为人性自私</div></div></div>
<div class="word_wrap"><h2 class="word">chauvinism</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. the belief that your country, race, etc., is better than any other</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 盲目的爱国心</div></div></div>
<div class="word_wrap"><h2 class="word">egalitarianism</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a belief in human equality especially with respect to social, political, and economic affairs</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 平等主义</div></div></div>
<div class="word_wrap"><h2 class="word">stoicism</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. the quality or behavior of a person who accepts what happens without complaining or showing emotion</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 冷淡，冷漠</div></div></div>
<div class="word_wrap"><h2 class="word">altruism</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. feelings and behavior that show a desire to help other people and a lack of selfishness</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 无私，利他主义</div></div></div>
<div class="word_wrap"><h2 class="word">anarchism</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a belief that government and laws are not necessary</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 无政府主义</div></div></div>
<div class="word_wrap"><h2 class="word">anthropocentrism</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n.  considering human beings as the most significant entity of the universe</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 人类中心说</div></div></div>
<div class="word_wrap"><h2 class="word">atheism</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a disbelief in the existence of deity</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 无神论</div></div></div>
<div class="word_wrap"><h2 class="word">collectivism</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a political or economic system in which the government owns businesses, land, etc.</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 集体主义</div></div></div>
<div class="word_wrap"><h2 class="word">dualism</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. the idea or belief that everything has two opposite parts or principles</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 二元论</div></div></div>
<div class="word_wrap"><h2 class="word">eclecticism</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. a theory or practice (as of medicine or psychotherapy) that combines doctrines or methods (as therapeutic procedures) from diverse sources</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 来源广泛，兼容并包</div></div></div>
<div class="word_wrap"><h2 class="word">empiricism</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. the practice of relying on observation and experiment especially in the natural sciences</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 基于观察与实验</div></div></div>
<div class="word_wrap"><h2 class="word">feminism</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. the belief that men and women should have equal rights and opportunities</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 女权主义</div></div></div>
<div class="word_wrap"><h2 class="word">hedonism</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. the belief that pleasure or happiness is the most important goal in life</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 享乐主义</div></div></div>
<div class="word_wrap"><h2 class="word">idealism</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. the attitude of a person who believes that it is possible to live according to very high standards of behavior and honesty</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 理想主义</div></div></div>
<div class="word_wrap"><h2 class="word">anthropomorphism</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. an interpretation of what is not human or personal in terms of human or personal characteristics</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 拟人论</div></div></div>
<div class="word_wrap"><h2 class="word">individualism</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. the actions or attitudes of a person who does things without being concerned about what other people will think</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 个人主义</div></div></div>
<div class="word_wrap"><h2 class="word">nihilism</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. the belief that traditional morals, ideas, beliefs, etc., have no worth or value</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 虚无主义</div></div></div>
<div class="word_wrap"><h2 class="word">skepticism</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. an attitude of doubting the truth of something (such as a claim or statement)</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 怀疑</div></div></div>
<div class="word_wrap"><h2 class="word">teetotalism</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. the principle or practice of complete abstinence from alcoholic drinks</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 禁酒主义</div></div></div>
<div class="word_wrap"><h2 class="word">gore</h2></div>	<div class="content"><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. blood, especially clotted blook</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 血，血块</div></div><div class="eng"><div class="icon_eng">英</div><div class="content_eng"> n. gruesomeness depicted in vivid detail</div></div><div class="cn"><div class="icon_cn">中</div><div class="content_cn"> 毛骨悚然</div></div></div>
